price,total_area,number_of_rooms,apartment_condition,housing_fund,region,living_room,parking_spot,number_of_floors,bathroom,floor,is_penthouse,compartmentalization
122900,52,2,5,0,44,0,0,10.0,1.0,1.0,0,8
90860,66,4,5,0,41,-1,0,12.0,2.0,3.0,0,8
249900,78,3,5,1,43,0,0,5.0,1.0,3.0,0,12
73088,57,3,8,0,49,-1,0,9.0,1.0,5.0,0,8
116900,53,3,5,0,44,1,0,10.0,1.0,10.0,0,8
86900,60,3,5,0,45,-1,-1,4.0,1.0,4.0,0,8
84950,44,3,7,1,47,-1,0,5.0,2.0,4.0,0,5
67900,32,2,-1,1,41,0,-1,5.0,1.0,5.0,0,8
155000,46,3,5,0,47,0,-1,17.0,1.0,13.0,0,8
144400,76,3,8,0,42,-1,0,15.0,2.0,3.0,0,8
161000,59,3,5,0,43,1,0,7.0,2.0,6.0,0,8
73500,45,2,8,0,47,-1,0,18.0,1.0,10.0,0,8
75000,50,2,-1,0,41,0,-1,10.0,1.0,7.0,0,8
165000,75,4,5,0,43,0,-1,14.0,1.0,3.0,0,8
92900,42,2,5,0,47,0,0,10.0,1.0,6.0,0,8
85900,42,3,5,1,42,0,0,5.0,1.0,5.0,0,8
149900,93,4,5,0,42,-1,0,9.0,1.0,2.0,0,8
80520,73,3,8,0,45,-1,3,9.0,1.0,3.0,0,8
79000,80,4,-1,1,47,-1,-1,3.0,1.0,3.0,0,8
39900,24,1,5,1,47,1,0,9.0,3.0,7.0,0,8
29800,24,1,-1,1,42,-1,-1,5.0,1.0,5.0,0,8
72900,36,2,5,1,41,-1,-1,12.0,1.0,4.0,0,8
95000,43,2,5,0,49,-1,-1,12.0,1.0,6.0,0,8
78900,46,2,-1,1,47,0,-1,5.0,1.0,5.0,0,8
108000,64,3,8,0,42,-1,-1,8.0,1.0,1.0,0,8
80900,55,2,-1,1,41,0,-1,6.0,1.0,6.0,0,8
96600,81,3,8,0,45,0,-1,8.0,1.0,5.0,0,8
127400,53,2,5,0,42,-1,0,7.0,1.0,1.0,0,8
89900,44,3,5,0,41,-1,-1,3.0,1.0,2.0,0,8
161000,59,3,5,0,43,-1,0,7.0,2.0,6.0,0,8
79999,67,3,5,1,49,0,0,5.0,1.0,1.0,0,8
65200,47,2,8,0,46,-1,0,9.0,1.0,3.0,0,8
44900,33,2,7,0,126,-1,0,14.0,1.0,10.0,0,8
52500,37,2,-1,0,41,-1,-1,9.0,1.0,8.0,0,8
219000,86,3,-1,0,43,0,-1,13.0,1.0,13.0,0,8
209900,78,3,5,0,44,0,0,13.0,1.0,11.0,0,8
181900,73,3,5,0,47,0,0,10.0,1.0,9.0,0,8
66950,78,4,3,0,109,-1,0,6.0,1.0,3.0,0,8
83750,67,4,-1,0,54,0,-1,8.0,1.0,4.0,0,8
51600,74,4,4,0,14,-1,0,7.0,1.0,4.0,0,8
90000,100,4,8,0,45,-1,3,10.0,2.0,2.0,0,8
102750,75,3,-1,0,41,-1,-1,12.0,1.0,5.0,0,8
59000,46,3,5,1,24,-1,0,5.0,1.0,4.0,0,8
124320,74,3,-1,0,42,0,-1,13.0,1.0,8.0,0,8
77000,33,2,5,1,42,0,0,5.0,1.0,1.0,0,7
84900,40,2,5,0,41,0,-1,10.0,1.0,6.0,0,8
38500,42,3,-1,1,49,-1,-1,12.0,1.0,3.0,0,8
285000,88,4,5,0,43,-1,3,7.0,1.0,5.0,0,8
122900,77,4,5,1,42,0,-1,9.0,2.0,3.0,0,9
70000,40,3,5,1,42,-1,0,16.0,1.0,16.0,0,8
137900,80,3,5,0,44,0,0,16.0,1.0,4.0,0,8
73500,49,3,6,1,47,1,0,4.0,1.0,5.0,0,8
84000,80,4,5,1,41,-1,0,9.0,2.0,9.0,0,9
51000,30,3,-1,1,47,-1,-1,3.0,1.0,1.0,0,8
38880,43,2,8,0,108,-1,-1,6.0,1.0,5.0,0,8
38000,41,2,8,0,41,-1,-1,18.0,1.0,17.0,0,8
106700,84,4,8,0,41,0,3,9.0,2.0,3.0,0,8
95000,42,2,5,0,42,-1,0,10.0,1.0,5.0,0,8
100000,55,3,5,1,44,0,-1,10.0,2.0,10.0,0,8
138000,70,3,5,0,47,0,0,10.0,1.0,1.0,0,8
125000,46,2,5,0,43,-1,0,10.0,1.0,4.0,0,8
137900,60,3,-1,0,41,0,-1,11.0,1.0,1.0,0,8
90900,76,3,8,0,49,-1,0,7.0,2.0,4.0,0,8
52900,37,2,-1,0,41,-1,-1,9.0,1.0,8.0,0,8
115900,54,3,5,1,47,-1,0,9.0,1.0,9.0,0,8
229000,110,3,5,0,41,-1,0,9.0,2.0,2.0,0,8
92900,45,3,5,1,43,0,0,5.0,1.0,5.0,0,8
76930,47,3,6,1,41,-1,0,5.0,1.0,4.0,0,8
119900,67,3,5,0,47,0,0,9.0,1.0,5.0,0,8
56500,44,2,7,1,41,-1,-1,9.0,1.0,2.0,0,8
93000,61,3,5,1,44,-1,-1,8.0,1.0,8.0,0,8
23000,25,2,4,0,27,-1,-1,6.0,1.0,5.0,0,8
135000,63,3,5,0,47,-1,0,5.0,1.0,2.0,0,8
99000,47,3,8,0,43,0,0,12.0,1.0,10.0,0,8
125000,40,2,5,0,43,0,3,10.0,1.0,8.0,0,8
64000,43,2,5,0,45,-1,0,5.0,1.0,5.0,0,8
51500,70,4,7,1,27,-1,-1,5.0,1.0,5.0,0,8
58500,34,2,7,1,47,-1,-1,6.0,1.0,5.0,0,8
77550,45,2,2,0,47,0,-1,14.0,1.0,7.0,0,8
89800,55,3,6,1,44,-1,0,9.0,1.0,1.0,0,8
155000,73,4,-1,0,44,0,-1,16.0,1.0,9.0,0,8
105000,65,4,5,1,47,0,0,6.0,1.0,6.0,0,8
169000,86,4,5,0,47,-1,0,12.0,2.0,6.0,0,8
59000,70,4,-1,1,26,-1,-1,5.0,1.0,2.0,0,8
146900,70,4,-1,0,49,-1,-1,10.0,1.0,10.0,0,8
320000,89,3,8,0,43,-1,0,12.0,2.0,6.0,0,8
83000,49,3,-1,1,41,-1,0,9.0,1.0,8.0,0,13
165000,69,3,-1,0,42,-1,-1,10.0,1.0,6.0,0,8
39500,37,3,-1,1,27,-1,-1,2.0,1.0,1.0,0,8
125500,66,3,-1,0,44,-1,0,12.0,2.0,7.0,0,8
91900,52,3,-1,1,41,-1,-1,9.0,1.0,8.0,0,8
139900,75,4,5,0,42,0,-1,10.0,1.0,3.0,0,8
133900,70,3,5,0,41,-1,-1,6.0,1.0,3.0,0,8
62900,35,2,7,1,41,-1,-1,6.0,1.0,5.0,0,8
169900,74,3,5,0,43,-1,0,10.0,1.0,6.0,0,8
135000,68,3,5,0,43,0,-1,15.0,1.0,8.0,0,8
254900,71,3,5,0,42,0,0,10.0,1.0,9.0,0,8
72900,34,3,5,1,41,0,-1,5.0,1.0,3.0,0,8
105000,54,3,-1,0,45,-1,-1,10.0,1.0,8.0,0,8
105900,47,2,5,0,42,0,0,12.0,1.0,6.0,0,8
62500,48,2,8,0,45,0,3,7.0,1.0,1.0,0,8
66542,36,2,5,1,41,-1,0,5.0,1.0,2.0,0,8
96900,40,2,-1,1,41,0,-1,9.0,1.0,8.0,0,8
77220,66,3,8,0,46,-1,-1,9.0,2.0,2.0,0,8
180000,115,4,8,0,41,0,3,3.0,2.0,2.0,0,8
161000,104,4,5,0,47,-1,-1,10.0,1.0,9.0,0,8
98000,78,4,7,1,41,-1,0,14.0,1.0,9.0,0,2
180000,64,3,5,0,42,-1,0,10.0,1.0,8.0,0,8
79850,51,2,8,0,49,-1,3,11.0,1.0,6.0,0,8
110000,51,3,7,1,43,-1,0,5.0,2.0,5.0,0,8
91600,80,3,2,1,46,-1,0,10.0,1.0,9.0,0,8
97000,67,3,4,0,109,-1,0,6.0,1.0,3.0,0,8
45000,19,2,-1,1,43,-1,-1,5.0,1.0,5.0,0,8
175000,74,3,5,0,42,0,-1,10.0,1.0,1.0,0,8
118900,44,2,5,0,47,0,3,13.0,1.0,9.0,0,8
82713,63,3,8,0,49,-1,-1,10.0,2.0,3.0,0,8
66900,52,3,4,1,44,1,0,11.0,2.0,9.0,0,9
107000,47,3,5,1,41,0,0,5.0,1.0,2.0,0,8
109900,65,3,5,1,47,-1,0,9.0,2.0,2.0,0,2
178500,80,4,-1,0,41,0,-1,10.0,1.0,4.0,0,8
114900,60,3,5,0,44,-1,-1,8.0,1.0,4.0,0,8
105900,43,2,5,0,47,-1,0,14.0,1.0,9.0,0,8
60116,42,2,8,0,47,0,0,16.0,1.0,2.0,0,8
149900,85,4,5,0,45,-1,0,11.0,2.0,1.0,0,8
77500,50,3,5,1,42,-1,0,5.0,2.0,5.0,0,8
92500,65,3,-1,1,44,-1,-1,9.0,1.0,6.0,0,8
159800,82,4,5,0,41,0,0,11.0,2.0,1.0,0,8
40500,21,2,5,1,42,1,0,9.0,1.0,7.0,0,8
119500,69,3,8,0,41,-1,3,14.0,1.0,7.0,0,8
131200,82,3,8,0,43,0,0,16.0,1.0,11.0,0,8
175900,75,3,5,0,47,0,0,16.0,1.0,5.0,0,8
157000,130,4,-1,0,43,0,-1,9.0,1.0,6.0,0,8
29000,40,3,0,1,71,-1,0,2.0,1.0,2.0,0,8
86500,60,4,-1,1,25,-1,-1,5.0,1.0,1.0,0,8
157000,130,4,-1,0,43,-1,-1,9.0,1.0,6.0,0,8
214900,88,4,5,0,42,0,0,9.0,2.0,3.0,0,8
245000,81,3,5,0,43,0,3,14.0,1.0,9.0,0,8
119900,68,3,5,0,42,-1,-1,6.0,1.0,6.0,0,8
143657,59,3,5,0,47,0,0,10.0,1.0,5.0,0,8
124500,48,2,5,0,44,0,0,10.0,1.0,8.0,0,8
42800,26,2,5,1,44,-1,0,5.0,1.0,3.0,0,8
158000,72,3,4,1,46,-1,0,5.0,2.0,7.0,0,0
255000,96,4,5,0,44,0,-1,11.0,2.0,2.0,0,8
205000,70,3,5,0,43,-1,0,14.0,2.0,5.0,0,8
94900,46,3,-1,1,43,0,-1,5.0,1.0,5.0,0,8
54000,68,4,7,1,59,-1,0,9.0,1.0,7.0,0,8
62000,37,2,7,1,42,0,0,9.0,1.0,1.0,0,8
148000,127,5,9,0,49,0,0,10.0,2.0,10.0,0,8
79900,40,2,-1,0,41,-1,-1,10.0,1.0,6.0,0,8
83000,65,4,5,1,42,-1,0,5.0,2.0,3.0,0,8
73950,51,3,8,0,54,-1,-1,7.0,1.0,4.0,0,8
86000,42,2,5,0,43,0,-1,11.0,1.0,10.0,0,8
28300,52,3,5,1,77,-1,0,5.0,1.0,4.0,0,2
174900,70,3,5,0,42,0,3,10.0,1.0,5.0,0,8
250000,125,4,5,0,47,-1,-1,3.0,1.0,3.0,0,8
29900,15,1,5,1,41,1,0,9.0,1.0,5.0,0,6
78000,72,4,4,1,27,-1,-1,5.0,2.0,4.0,0,8
118750,125,5,-1,1,51,-1,-1,2.0,1.0,2.0,0,8
29500,23,2,-1,1,41,-1,-1,9.0,1.0,7.0,0,8
359900,120,3,5,0,43,0,0,15.0,2.0,8.0,0,8
28000,45,3,5,1,116,-1,0,3.0,1.0,3.0,0,8
76000,70,4,5,1,27,0,0,2.0,2.0,2.0,0,8
88500,54,3,7,1,42,-1,0,5.0,2.0,3.0,0,0
119900,78,4,-1,0,44,-1,-1,7.0,1.0,6.0,0,8
113900,70,3,5,0,99,-1,-1,4.0,1.0,4.0,0,8
49500,49,2,8,0,108,0,-1,9.0,1.0,9.0,0,8
61500,28,2,5,0,41,0,0,5.0,1.0,3.0,0,8
156308,170,5,-1,0,45,0,-1,7.0,1.0,7.0,0,8
250000,78,3,5,0,43,0,-1,7.0,1.0,5.0,0,8
160000,70,4,5,0,47,-1,0,14.0,2.0,10.0,0,8
29640,38,2,-1,0,130,-1,-1,9.0,1.0,2.0,0,8
55363,45,2,8,0,45,-1,3,9.0,1.0,3.0,0,8
77000,35,2,5,1,41,0,0,5.0,1.0,3.0,0,8
59898,42,2,-1,0,45,0,3,10.0,1.0,6.0,0,8
82500,100,5,7,1,124,-1,0,9.0,1.0,3.0,0,2
65000,69,4,7,1,26,-1,-1,9.0,1.0,2.0,0,8
75980,53,3,8,0,49,0,-1,12.0,1.0,4.0,0,8
67900,46,2,8,0,41,0,3,16.0,1.0,7.0,0,8
94900,65,3,8,0,45,-1,0,7.0,2.0,7.0,0,8
132800,83,4,-1,0,46,-1,-1,9.0,1.0,3.0,0,8
59000,46,3,-1,1,49,-1,-1,5.0,1.0,1.0,0,8
103900,76,3,-1,1,43,0,-1,5.0,1.0,1.0,0,8
151900,59,3,5,0,47,0,0,10.0,1.0,3.0,0,8
65000,37,2,7,1,47,-1,0,15.0,1.0,5.0,0,8
90000,43,3,5,1,49,-1,-1,6.0,1.0,3.0,0,8
149900,102,4,8,0,46,-1,0,11.0,1.0,1.0,0,8
160000,70,4,5,0,47,0,-1,14.0,1.0,10.0,0,8
374900,117,4,5,0,43,0,3,14.0,2.0,2.0,0,8
84900,51,2,8,0,49,0,-1,10.0,1.0,2.0,0,8
123000,85,4,8,0,43,0,0,11.0,1.0,10.0,0,8
16000,45,3,-1,1,86,-1,-1,1.0,1.0,1.0,0,8
125000,99,3,8,0,49,0,0,12.0,2.0,8.0,0,8
97500,45,2,5,0,45,0,0,9.0,1.0,4.0,0,8
124500,47,2,-1,0,44,0,-1,10.0,1.0,8.0,0,8
255000,84,3,5,0,43,0,3,7.0,2.0,4.0,0,8
212000,153,4,-1,0,43,-1,-1,9.0,1.0,9.0,0,8
97000,50,3,4,1,41,0,-1,5.0,1.0,4.0,0,8
185000,70,3,5,0,43,-1,0,14.0,1.0,9.0,0,8
93500,43,2,5,0,49,0,0,11.0,1.0,6.0,0,8
122000,63,3,5,0,44,-1,0,3.0,1.0,2.0,0,8
69500,40,3,0,1,47,-1,0,5.0,1.0,2.0,0,3
72000,52,3,-1,1,41,-1,-1,6.0,1.0,6.0,0,8
93500,74,4,7,1,46,-1,0,5.0,1.0,1.0,0,0
44500,44,3,4,1,23,-1,0,1.0,1.0,5.0,0,8
49500,42,2,-1,0,46,0,-1,12.0,1.0,2.0,0,8
125900,61,3,5,1,46,-1,0,10.0,1.0,3.0,0,8
220000,88,4,8,0,47,-1,3,5.0,2.0,5.0,0,8
135000,50,3,5,0,42,-1,-1,10.0,1.0,5.0,0,8
61900,47,2,-1,0,46,-1,-1,9.0,1.0,3.0,0,8
42000,45,2,-1,1,27,-1,-1,1.0,1.0,1.0,0,8
174000,70,3,5,0,42,0,-1,9.0,1.0,4.0,0,8
39900,42,2,-1,0,45,-1,-1,12.0,1.0,3.0,0,8
88900,51,2,5,1,47,0,0,5.0,1.0,4.0,0,8
59740,42,2,8,0,46,-1,-1,9.0,1.0,4.0,0,8
15900,25,2,5,1,86,-1,0,2.0,1.0,2.0,0,8
147500,59,3,5,0,47,-1,0,10.0,1.0,2.0,0,8
61500,37,2,6,1,42,-1,0,9.0,1.0,1.0,0,8
96000,64,3,8,0,53,-1,-1,7.0,1.0,3.0,0,8
145000,90,5,5,0,48,0,0,3.0,2.0,2.0,0,8
33500,21,1,5,1,48,1,0,10.0,1.0,9.0,0,0
205000,126,4,4,0,44,-1,2,16.0,2.0,16.0,0,8
21000,16,2,7,1,94,-1,-1,5.0,1.0,2.0,0,8
79900,54,3,8,0,44,-1,0,10.0,1.0,5.0,0,8
82425,55,2,8,0,41,0,-1,16.0,1.0,2.0,0,8
30500,16,2,5,1,41,-1,-1,9.0,1.0,6.0,0,8
420000,105,3,-1,0,43,0,-1,12.0,1.0,10.0,0,8
38000,64,4,-1,1,6,-1,-1,5.0,1.0,4.0,0,8
37500,33,2,7,1,41,-1,0,9.0,1.0,2.0,0,8
92222,88,4,-1,1,26,-1,-1,9.0,1.0,5.0,0,8
99900,50,3,-1,1,44,-1,-1,10.0,1.0,10.0,0,8
55000,35,3,4,0,43,0,0,1.0,1.0,1.0,0,10
66900,40,2,5,1,42,0,0,16.0,1.0,9.0,0,8
79900,40,2,5,0,41,1,0,10.0,1.0,6.0,0,8
32000,24,2,-1,1,41,-1,0,5.0,1.0,5.0,0,8
192900,108,3,5,0,41,-1,-1,12.0,2.0,3.0,0,8
182900,94,3,5,0,44,-1,0,12.0,1.0,6.0,0,8
155900,64,3,5,0,41,0,3,16.0,2.0,2.0,0,8
68212,54,2,-1,0,42,0,-1,5.0,1.0,1.0,0,8
203700,203,5,8,0,45,0,0,10.0,3.0,5.0,1,8
93600,72,3,8,0,44,-1,-1,9.0,1.0,3.0,0,8
115000,37,2,5,0,44,0,0,4.0,1.0,2.0,0,8
168000,66,3,5,0,43,0,3,14.0,1.0,8.0,0,8
120000,88,4,5,0,44,-1,-1,6.0,2.0,5.0,0,8
101200,92,4,-1,0,51,-1,-1,2.0,1.0,1.0,0,8
32900,17,1,5,1,44,-1,-1,5.0,1.0,3.0,0,4
123000,46,2,5,0,42,0,-1,9.0,1.0,3.0,0,8
245000,81,3,5,0,43,-1,0,14.0,2.0,9.0,0,8
69900,36,2,6,1,41,-1,0,9.0,2.0,1.0,0,8
59900,49,2,8,0,45,0,-1,7.0,1.0,2.0,0,8
185000,69,3,5,0,49,0,0,14.0,1.0,9.0,0,8
289000,95,4,5,0,43,-1,0,14.0,2.0,12.0,0,8
185000,105,3,5,0,43,0,0,5.0,1.0,1.0,0,8
127900,58,3,5,0,42,0,-1,10.0,1.0,8.0,0,8
164900,75,4,5,0,43,0,-1,15.0,1.0,3.0,0,8
81600,68,3,8,0,47,-1,-1,14.0,1.0,8.0,0,8
140000,60,3,-1,0,54,0,-1,11.0,1.0,2.0,0,8
110000,42,2,5,0,43,0,0,15.0,1.0,9.0,0,8
115000,130,4,5,1,41,0,0,6.0,2.0,5.0,0,8
36000,83,4,-1,0,69,-1,0,6.0,2.0,2.0,0,8
68000,49,4,0,1,47,-1,0,5.0,1.0,5.0,0,8
131250,75,3,8,0,42,0,0,12.0,2.0,7.0,0,8
110550,67,3,8,0,42,-1,3,10.0,1.0,1.0,0,8
28900,30,2,5,1,26,-1,0,5.0,1.0,2.0,0,8
178000,70,3,5,0,42,0,-1,7.0,1.0,3.0,0,8
75000,40,2,7,0,44,-1,0,5.0,1.0,4.0,0,8
90950,54,2,8,0,47,-1,-1,15.0,1.0,14.0,0,8
67000,45,3,7,1,41,-1,0,4.0,1.0,3.0,0,7
70000,100,5,0,1,141,-1,0,2.0,2.0,2.0,0,8
69900,47,2,5,0,99,0,0,9.0,1.0,7.0,0,8
59900,32,2,5,1,41,1,-1,9.0,1.0,7.0,0,8
117900,57,3,5,0,42,-1,0,6.0,1.0,4.0,0,8
174900,106,4,8,0,42,0,-1,10.0,1.0,2.0,0,8
180000,72,2,-1,0,41,0,-1,14.0,1.0,9.0,0,8
94900,43,2,5,0,42,-1,-1,12.0,1.0,9.0,0,8
137700,55,2,5,0,43,0,0,12.0,1.0,11.0,0,8
77000,32,2,5,1,42,-1,-1,5.0,1.0,1.0,0,8
70000,35,2,-1,0,45,0,-1,8.0,1.0,1.0,0,8
119900,48,2,-1,0,44,0,-1,21.0,1.0,15.0,0,8
74500,60,3,-1,0,42,-1,-1,7.0,1.0,3.0,0,8
160000,69,3,5,0,42,-1,-1,11.0,1.0,2.0,0,8
57510,64,3,-1,0,108,-1,-1,6.0,1.0,4.0,0,8
137500,65,3,4,0,41,0,0,12.0,1.0,5.0,0,8
280000,95,4,5,0,47,0,3,15.0,2.0,3.0,0,8
150000,75,3,5,0,44,0,0,12.0,1.0,3.0,0,8
145000,51,3,-1,0,44,0,-1,9.0,1.0,3.0,0,8
83900,44,2,-1,1,44,0,-1,4.0,1.0,1.0,0,8
94900,45,3,5,0,41,-1,-1,10.0,1.0,6.0,0,8
125000,74,3,8,0,44,-1,-1,4.0,2.0,4.0,0,8
104900,70,4,5,1,44,-1,0,9.0,2.0,1.0,0,8
117000,74,4,5,0,44,-1,0,9.0,2.0,4.0,0,2
130000,45,2,5,1,41,-1,-1,5.0,1.0,4.0,0,8
115000,70,4,5,1,49,-1,0,6.0,2.0,6.0,0,8
47600,48,2,8,0,144,-1,-1,9.0,1.0,2.0,0,8
169900,170,4,9,0,41,0,3,8.0,3.0,6.0,0,8
174900,75,3,5,0,42,0,3,10.0,1.0,5.0,0,8
111000,92,3,8,0,44,-1,0,7.0,1.0,5.0,0,8
168000,44,2,5,0,43,-1,-1,8.0,1.0,6.0,0,8
59800,70,4,4,1,31,-1,-1,5.0,1.0,5.0,0,8
250000,90,4,5,0,44,0,0,12.0,2.0,3.0,0,8
139900,65,3,5,0,46,0,0,5.0,1.0,2.0,0,8
175900,75,3,5,0,47,0,0,14.0,1.0,5.0,0,8
210000,105,4,5,0,41,-1,-1,4.0,2.0,4.0,0,8
95900,42,2,5,0,42,0,-1,8.0,1.0,8.0,0,8
66500,35,2,5,0,42,0,0,8.0,1.0,4.0,0,8
35000,19,2,7,1,42,-1,0,5.0,1.0,2.0,0,6
235000,96,4,5,0,44,-1,0,10.0,1.0,1.0,0,8
299000,106,3,5,0,47,0,-1,17.0,1.0,8.0,0,8
128000,77,4,7,1,47,0,-1,11.0,2.0,6.0,0,8
158000,74,3,5,0,41,0,3,12.0,2.0,9.0,0,8
143000,85,4,8,0,42,0,3,9.0,2.0,6.0,0,8
119000,61,2,-1,0,41,-1,-1,5.0,1.0,3.0,0,8
57700,62,3,8,0,66,-1,0,7.0,1.0,4.0,0,8
158500,78,3,5,0,49,0,3,9.0,1.0,1.0,0,8
65688,48,2,2,0,79,-1,0,6.0,1.0,3.0,0,8
350000,93,4,5,0,42,0,0,10.0,2.0,10.0,0,8
179900,102,4,5,0,44,-1,-1,9.0,1.0,1.0,0,8
38999,71,3,-1,1,42,-1,0,9.0,1.0,3.0,0,8
160000,83,4,5,0,41,-1,-1,5.0,1.0,5.0,0,8
55100,58,3,8,0,55,1,0,5.0,1.0,2.0,0,8
219000,95,4,5,0,44,0,0,10.0,2.0,9.0,0,8
82000,43,2,5,0,49,-1,0,6.0,1.0,1.0,0,8
129900,58,3,5,0,42,-1,3,10.0,2.0,8.0,0,8
16900,35,2,8,1,147,-1,0,5.0,1.0,5.0,0,0
189000,76,4,5,0,43,-1,3,10.0,2.0,9.0,0,8
69900,32,2,5,0,48,1,0,9.0,2.0,1.0,0,9
169000,76,4,5,0,42,0,0,10.0,1.0,7.0,0,8
91900,55,3,7,1,41,-1,0,9.0,2.0,5.0,0,9
17000,48,3,-1,1,77,-1,-1,5.0,1.0,2.0,0,8
225000,74,3,5,0,43,-1,0,5.0,1.0,2.0,0,8
83900,40,2,5,1,41,0,0,9.0,1.0,1.0,0,2
96000,41,3,5,0,47,0,0,9.0,1.0,3.0,0,8
340000,81,3,5,0,43,0,0,10.0,2.0,10.0,0,8
158000,74,3,-1,0,46,0,-1,8.0,1.0,7.0,0,8
149000,58,3,5,0,42,-1,2,3.0,1.0,2.0,0,8
69900,30,2,5,1,47,-1,-1,5.0,1.0,2.0,0,8
93000,65,4,5,1,27,1,0,14.0,1.0,4.0,0,8
257000,140,5,5,0,41,-1,-1,9.0,2.0,8.0,0,8
278000,84,4,5,0,43,0,3,14.0,1.0,14.0,0,8
98900,56,3,8,0,42,0,-1,10.0,1.0,3.0,0,8
96900,41,2,5,0,41,0,-1,9.0,1.0,8.0,0,8
115000,61,3,5,0,45,-1,-1,11.0,1.0,2.0,0,8
69900,42,2,5,1,48,-1,-1,9.0,2.0,1.0,0,9
99500,54,3,5,1,44,-1,-1,9.0,2.0,3.0,0,13
106900,48,2,5,0,42,0,0,14.0,1.0,6.0,0,8
36400,28,2,0,1,43,0,0,1.0,1.0,1.0,0,10
56000,34,2,-1,1,47,1,-1,5.0,1.0,4.0,0,8
120000,48,3,5,1,44,-1,-1,9.0,1.0,4.0,0,9
195000,180,5,8,0,42,1,0,11.0,2.0,9.0,0,8
126500,46,3,5,0,43,-1,0,12.0,1.0,9.0,0,8
165000,68,3,5,0,43,-1,-1,11.0,1.0,8.0,0,8
89500,47,3,-1,1,41,0,-1,4.0,1.0,3.0,0,8
82500,47,3,5,1,49,-1,-1,5.0,1.0,4.0,0,8
127900,60,4,-1,1,42,-1,-1,9.0,1.0,8.0,0,8
97900,48,2,-1,0,45,-1,-1,6.0,1.0,2.0,0,8
102600,76,2,8,0,44,0,0,3.0,1.0,1.0,0,8
54900,25,2,8,0,47,0,-1,15.0,1.0,10.0,0,6
61200,66,3,8,0,26,-1,0,7.0,2.0,2.0,0,8
134900,97,4,8,0,44,-1,3,22.0,2.0,2.0,0,8
86500,48,3,-1,1,47,-1,0,5.0,1.0,3.0,0,3
269892,161,4,5,0,41,-1,0,10.0,2.0,9.0,0,8
15700,49,3,7,1,93,-1,0,6.0,1.0,5.0,0,8
125000,42,2,5,0,47,-1,-1,12.0,1.0,2.0,0,8
98000,72,4,6,1,44,1,0,9.0,2.0,6.0,0,2
254900,130,3,5,0,42,0,-1,10.0,1.0,9.0,0,8
89500,50,2,5,0,41,0,3,12.0,1.0,5.0,0,8
115000,78,4,-1,1,42,0,0,2.0,1.0,2.0,0,8
154900,72,3,5,0,42,0,0,9.0,2.0,3.0,0,8
120000,71,4,5,1,42,0,0,5.0,2.0,3.0,0,8
57340,47,2,8,0,49,-1,-1,10.0,1.0,2.0,0,8
79200,66,3,8,0,49,-1,3,9.0,2.0,2.0,0,8
115900,58,3,5,1,42,-1,-1,9.0,1.0,6.0,0,8
95500,88,3,8,0,49,-1,0,10.0,1.0,7.0,0,8
68900,58,3,8,0,49,0,3,9.0,2.0,4.0,0,8
88890,59,3,8,0,47,-1,-1,11.0,1.0,6.0,0,8
215000,94,4,5,0,44,-1,0,9.0,2.0,4.0,0,8
115000,118,5,9,0,26,0,0,9.0,3.0,8.0,0,8
139000,71,3,5,0,46,0,-1,10.0,2.0,1.0,0,8
35000,81,5,0,1,101,-1,-1,5.0,1.0,4.0,0,8
27000,24,1,0,1,41,-1,0,1.0,1.0,1.0,0,4
28900,17,1,-1,1,44,-1,-1,5.0,1.0,3.0,0,8
220000,86,4,8,0,43,0,-1,13.0,1.0,13.0,0,8
158000,87,3,5,0,42,-1,0,10.0,1.0,4.0,0,8
65360,38,2,8,0,41,0,3,13.0,1.0,6.0,0,8
350000,108,4,5,0,43,0,0,9.0,2.0,4.0,0,8
56760,43,2,8,0,49,-1,-1,9.0,1.0,1.0,0,8
82600,63,3,9,0,46,0,-1,15.0,2.0,11.0,0,8
28500,14,2,5,1,42,-1,-1,5.0,1.0,3.0,0,4
244000,98,3,8,0,47,-1,3,4.0,2.0,1.0,0,8
139500,87,4,-1,1,47,-1,-1,5.0,1.0,5.0,0,8
212562,124,3,5,0,41,0,0,2.0,2.0,2.0,0,8
24900,16,2,-1,1,41,-1,-1,5.0,1.0,2.0,0,8
210000,119,4,8,0,43,-1,0,15.0,2.0,10.0,0,8
146000,50,2,5,0,43,0,-1,11.0,1.0,2.0,0,8
117000,83,3,5,0,44,-1,0,17.0,1.0,15.0,0,8
38000,70,3,-1,1,30,-1,-1,2.0,1.0,2.0,0,8
94900,45,2,5,0,49,0,0,14.0,1.0,8.0,0,8
180000,80,3,4,0,41,0,-1,10.0,2.0,4.0,0,8
94900,38,2,5,0,42,1,0,10.0,1.0,8.0,0,8
180000,100,3,5,0,43,0,0,9.0,2.0,6.0,0,8
82900,41,3,5,0,41,-1,0,17.0,1.0,14.0,0,8
109900,46,2,5,0,47,0,0,10.0,1.0,10.0,0,8
106500,70,4,7,1,42,-1,0,9.0,2.0,6.0,0,1
92900,45,2,8,0,47,-1,2,15.0,1.0,6.0,0,8
99900,51,3,-1,1,47,0,0,5.0,1.0,2.0,0,8
66700,46,2,-1,0,43,-1,-1,16.0,1.0,6.0,0,8
48900,36,2,5,1,41,-1,-1,12.0,1.0,11.0,0,8
165000,73,3,5,0,42,-1,-1,8.0,2.0,5.0,0,8
